location_id,timestamp,precipitation_rate_mm_hr,pore_pressure_kpa,subsurface_displacement_mm,ground_acceleration_g,realtime_water_table_m,cumulative_precip_72hr,cumulative_precip_168hr,ucs_mpa,seismic_zone,pga_g,initial_water_table_m,rockfall_event,3d_surface_coord_x,3d_surface_coord_y,3d_surface_coord_z
Zone_B,2025-06-02 08:37:12.259652,4.636,725.4891,65.7482,0.0053,73.954,321.3939,450.2436,97.1,IV,0.48,21.4,0,78.8978,75.6104,85.4726
Zone_C,2025-04-19 11:37:12.259652,2.9758,350.1055,9.03,0.0019,35.6886,104.7989,221.3493,123.0,II,0.19,15.8,0,10.836,10.3845,11.7389
Zone_C,2025-09-30 01:37:12.259652,8.4283,2402.3389,899.8687,0.0044,244.8867,541.0919,1316.9204,123.0,II,0.19,15.8,0,1079.8425,1034.849,1169.8293
Zone_A,2025-04-14 22:37:12.259652,0.1663,329.0541,5.5784,0.0006,33.5427,106.5385,196.8752,90.4,IV,0.49,25.0,0,6.6941,6.4152,7.2519
Zone_B,2025-05-17 08:37:12.259652,0.0,441.3531,44.3475,0.0134,44.9901,123.305,264.7451,97.1,IV,0.48,21.4,0,53.217,50.9996,57.6517
Zone_B,2025-09-17 02:37:12.259652,9.26,2502.5774,816.4632,0.0014,255.1047,591.036,1412.5425,97.1,IV,0.48,21.4,0,979.7559,938.9327,1061.4022
Zone_B,2025-07-24 14:37:12.259652,5.0374,2364.0667,412.2635,0.0,240.9854,508.8347,1323.2129,97.1,IV,0.48,21.4,0,494.7162,474.103,535.9425
Zone_C,2025-05-03 12:37:12.259652,1.587,379.9012,24.6901,0.004,38.7259,93.0026,223.1394,123.0,II,0.19,15.8,0,29.6282,28.3937,32.0972
Zone_D,2025-07-04 13:37:12.259652,12.4239,2453.1898,262.4251,0.0016,250.0703,613.3373,1428.6715,158.4,II,0.22,18.0,0,314.9101,301.7888,341.1526
Zone_D,2025-06-26 00:37:12.259652,5.8126,2433.3853,200.5935,0.0018,248.0515,640.6032,1382.6962,158.4,II,0.22,18.0,0,240.7122,230.6825,260.7715
Zone_A,2025-06-16 02:37:12.259652,12.5592,2109.8833,130.2135,0.0156,215.0747,603.1378,1408.1592,90.4,IV,0.49,25.0,0,156.2562,149.7455,169.2776
Zone_B,2025-06-15 09:37:12.259652,3.7822,2121.1937,129.8088,0.0003,216.2277,555.7355,1432.7509,97.1,IV,0.48,21.4,0,155.7706,149.2801,168.7514
Zone_D,2025-06-07 19:37:12.259652,14.846,1552.514,85.7519,0.0032,158.2583,604.3648,1352.2836,158.4,II,0.22,18.0,0,102.9023,98.6147,111.4775
Zone_C,2025-04-21 09:37:12.259652,0.0,342.1206,11.0533,0.0,34.8747,85.1979,238.7772,123.0,II,0.19,15.8,0,13.2639,12.7112,14.3692
Zone_C,2025-04-10 09:37:12.259652,2.3949,200.5043,1.0393,0.001,20.4388,56.9638,56.9638,123.0,II,0.19,15.8,0,1.2472,1.1952,1.3511
Zone_D,2025-05-03 07:37:12.259652,0.0,451.6345,26.8242,0.007,46.0382,114.2675,274.9536,158.4,II,0.22,18.0,0,32.189,30.8478,34.8715
Zone_C,2025-10-01 00:37:12.259652,0.7084,2416.5329,906.8587,0.0045,246.3336,563.3084,1329.628,123.0,II,0.19,15.8,0,1088.2304,1042.8875,1178.9163
Zone_D,2025-07-28 21:37:12.259652,8.0924,2490.7798,441.8123,0.0004,253.9021,606.882,1373.5995,158.4,II,0.22,18.0,0,530.1748,508.0842,574.356
Zone_D,2025-06-24 22:37:12.259652,7.8591,2369.244,192.7444,0.029,241.5132,589.7073,1374.1893,158.4,II,0.22,18.0,0,231.2932,221.656,250.5677
Zone_C,2025-04-25 01:37:12.259652,0.5912,344.9645,15.1192,0.0011,35.1646,71.7206,199.2895,123.0,II,0.19,15.8,0,18.1431,17.3871,19.655
Zone_D,2025-06-01 01:37:12.259652,14.8922,447.3876,63.5866,0.0061,45.6053,121.2956,247.7542,158.4,II,0.22,18.0,0,76.3039,73.1246,82.6626
Zone_B,2025-08-08 13:37:12.259652,2.709,2460.3692,520.755,0.0008,250.8022,611.5858,1407.6414,97.1,IV,0.48,21.4,0,624.906,598.8682,676.9815
Zone_A,2025-08-31 05:37:12.259652,15.705,2423.7982,674.8114,0.0001,247.0742,579.2629,1322.1885,90.4,IV,0.49,25.0,0,809.7736,776.0331,877.2548
Zone_B,2025-05-15 05:37:12.259652,0.0,424.0648,41.4761,0.0,43.2278,109.5338,246.0118,97.1,IV,0.48,21.4,0,49.7713,47.6975,53.9189
Zone_C,2025-04-24 04:37:12.259652,0.0,361.5815,14.1707,0.0481,36.8585,97.9079,214.4361,123.0,II,0.19,15.8,0,17.0048,16.2963,18.4219
Zone_D,2025-08-08 14:37:12.259652,5.8359,2453.4544,520.9229,0.0025,250.0973,621.8535,1350.0668,158.4,II,0.22,18.0,0,625.1075,599.0614,677.1998
Zone_C,2025-06-11 15:37:12.259652,13.1849,1979.094,103.1605,0.0035,201.7425,604.7982,1462.4569,123.0,II,0.19,15.8,0,123.7926,118.6345,134.1086
Zone_B,2025-08-26 10:37:12.259652,14.0789,2547.5606,654.6853,0.0001,259.6902,632.1012,1462.9069,97.1,IV,0.48,21.4,0,785.6224,752.8882,851.091
Zone_B,2025-08-23 14:37:12.259652,0.0,2493.9139,633.1677,0.0506,254.2216,640.0972,1388.7228,97.1,IV,0.48,21.4,0,759.8013,728.1429,823.118
Zone_A,2025-09-25 17:37:12.259652,5.9544,2465.7802,863.917,0.0125,251.3537,552.3342,1376.3828,90.4,IV,0.49,25.0,0,1036.7004,993.5045,1123.0921
Zone_B,2025-10-03 08:37:12.259652,0.0724,1886.2624,936.907,0.0133,192.2796,164.6463,948.1067,97.1,IV,0.48,21.4,0,1124.2884,1077.4431,1217.9791
Zone_B,2025-05-27 07:37:12.259652,0.0713,434.8417,57.2124,0.0024,44.3264,115.4517,241.0308,97.1,IV,0.48,21.4,0,68.6549,65.7942,74.3761
Zone_D,2025-09-09 20:37:12.259652,5.9779,2293.6438,752.7171,0.0002,233.8067,555.2684,1270.3167,158.4,II,0.22,18.0,0,903.2606,865.6247,978.5323
Zone_B,2025-06-07 19:37:12.259652,5.0253,1575.9791,85.2067,0.0008,160.6503,640.2965,1362.8355,97.1,IV,0.48,21.4,0,102.2481,97.9877,110.7687
Zone_C,2025-09-15 16:37:12.259652,12.9137,2425.3018,795.495,0.0052,247.2275,543.6202,1367.8166,123.0,II,0.19,15.8,0,954.5941,914.8193,1034.1436
Zone_B,2025-04-24 16:37:12.259652,1.2607,391.7567,16.049,0.0069,39.9344,101.5213,244.0133,97.1,IV,0.48,21.4,0,19.2588,18.4563,20.8637
Zone_D,2025-07-25 08:37:12.259652,0.0,2477.4331,415.6857,0.0022,252.5416,552.1302,1435.8347,158.4,II,0.22,18.0,0,498.8229,478.0386,540.3914
Zone_A,2025-07-04 10:37:12.259652,11.555,2406.8054,254.3465,0.0067,245.342,644.1194,1380.5653,90.4,IV,0.49,25.0,0,305.2158,292.4985,330.6504
Zone_B,2025-07-21 07:37:12.259652,0.0,2489.4964,388.234,0.0,253.7713,614.4554,1411.5078,97.1,IV,0.48,21.4,0,465.8808,446.4691,504.7042
Zone_A,2025-08-15 20:37:12.259652,0.0,2349.9291,563.863,0.0017,239.5442,594.8979,1318.6295,90.4,IV,0.49,25.0,0,676.6355,648.4424,733.0218
Zone_D,2025-08-12 13:37:12.259652,9.4225,2510.2937,550.2097,0.0079,255.8913,616.522,1445.6597,158.4,II,0.22,18.0,0,660.2517,632.7412,715.2726
Zone_C,2025-05-05 06:37:12.259652,3.5385,365.4528,26.6887,0.0015,37.2531,90.0469,197.837,123.0,II,0.19,15.8,0,32.0265,30.692,34.6953
Zone_A,2025-09-18 17:37:12.259652,18.2581,2511.1064,811.0455,0.0001,255.9741,642.6344,1419.3632,90.4,IV,0.49,25.0,0,973.2546,932.7023,1054.3591
Zone_D,2025-06-28 06:37:12.259652,14.5544,2349.2706,216.651,0.0049,239.4771,537.472,1359.118,158.4,II,0.22,18.0,0,259.9812,249.1487,281.6463
Zone_A,2025-07-22 20:37:12.259652,13.184,2493.8718,390.384,0.0011,254.2173,635.1803,1374.3183,90.4,IV,0.49,25.0,0,468.4609,448.9417,507.4993
Zone_C,2025-04-08 16:37:12.259652,1.4485,164.5354,0.1048,0.0006,16.7722,9.0052,9.0052,123.0,II,0.19,15.8,0,0.1258,0.1206,0.1363
Zone_D,2025-04-30 03:37:12.259652,0.0,443.0254,22.4258,0.0008,45.1606,132.247,286.9112,158.4,II,0.22,18.0,0,26.9109,25.7896,29.1535
Zone_B,2025-05-10 11:37:12.259652,1.7364,394.5913,35.5242,0.0083,40.2234,88.453,214.1576,97.1,IV,0.48,21.4,0,42.629,40.8528,46.1814
Zone_A,2025-07-28 02:37:12.259652,22.6644,2483.6534,429.5371,0.0008,253.1757,592.9105,1408.1641,90.4,IV,0.49,25.0,0,515.4445,493.9676,558.3982
Zone_B,2025-05-27 05:37:12.259652,0.0,436.922,57.1023,0.0073,44.5384,118.5172,243.0672,97.1,IV,0.48,21.4,0,68.5227,65.6676,74.2329
Zone_B,2025-04-28 23:37:12.259652,0.5933,408.1561,21.3781,0.0027,41.6061,95.4535,248.2392,97.1,IV,0.48,21.4,0,25.6537,24.5848,27.7916
Zone_C,2025-05-15 05:37:12.259652,4.1072,413.5548,38.1315,0.0031,42.1565,116.3938,255.7415,123.0,II,0.19,15.8,0,45.7579,43.8513,49.571
Zone_A,2025-08-29 16:37:12.259652,4.82,2421.7243,663.59,0.0003,246.8628,583.3743,1330.2148,90.4,IV,0.49,25.0,0,796.308,763.1285,862.667
Zone_D,2025-08-31 16:37:12.259652,11.1293,2310.5957,689.2842,0.0044,235.5347,531.0582,1242.6891,158.4,II,0.22,18.0,0,827.1411,792.6769,896.0695
Zone_B,2025-06-11 07:37:12.259652,14.3002,1961.9684,104.1198,0.0015,199.9968,667.3232,1476.9568,97.1,IV,0.48,21.4,0,124.9438,119.7378,135.3558
Zone_C,2025-08-31 00:37:12.259652,2.3543,2505.8963,680.2929,0.0003,255.443,633.9029,1402.7656,123.0,II,0.19,15.8,0,816.3515,782.3369,884.3808
Zone_C,2025-10-03 14:37:12.259652,2.0239,1911.4435,923.5349,0.0001,194.8464,181.1562,941.3287,123.0,II,0.19,15.8,0,1108.2419,1062.0652,1200.5954
Zone_D,2025-06-13 16:37:12.259652,4.2805,1948.2103,117.281,0.0033,198.5943,559.4832,1303.2981,158.4,II,0.22,18.0,0,140.7372,134.8731,152.4653
Zone_A,2025-08-02 03:37:12.259652,20.1115,2413.8265,466.3093,0.0033,246.0578,548.2256,1326.4076,90.4,IV,0.49,25.0,0,559.5711,536.2557,606.2021
Zone_D,2025-04-18 12:37:12.259652,2.6988,359.0937,8.8394,0.0048,36.6049,104.7901,245.1361,158.4,II,0.22,18.0,0,10.6073,10.1653,11.4912
Zone_D,2025-06-16 16:37:12.259652,5.5341,2128.8221,135.5884,0.003,217.0053,606.682,1342.7106,158.4,II,0.22,18.0,0,162.7061,155.9267,176.265
Zone_C,2025-06-08 02:37:12.259652,5.8124,1677.3719,83.6642,0.0138,170.9859,636.6412,1462.3041,123.0,II,0.19,15.8,0,100.397,96.2138,108.7634
Zone_D,2025-04-20 17:37:12.259652,1.3177,355.2921,11.2349,0.0007,36.2173,91.3944,231.6132,158.4,II,0.22,18.0,0,13.4819,12.9201,14.6054
Zone_B,2025-07-28 22:37:12.259652,8.1893,2450.5288,443.6729,0.0,249.7991,633.2963,1342.3541,97.1,IV,0.48,21.4,0,532.4075,510.2239,576.7748
Zone_C,2025-04-19 06:37:12.259652,1.6155,342.8217,8.8095,0.0002,34.9461,101.5332,215.7111,123.0,II,0.19,15.8,0,10.5714,10.1309,11.4524
Zone_B,2025-07-07 02:37:12.259652,7.7595,2494.0279,283.2925,0.0,254.2332,596.1462,1410.4696,97.1,IV,0.48,21.4,0,339.951,325.7864,368.2803
Zone_B,2025-08-23 22:37:12.259652,5.7325,2486.6015,635.6726,0.0029,253.4762,621.557,1387.0393,97.1,IV,0.48,21.4,0,762.8072,731.0235,826.3744
Zone_A,2025-07-08 15:37:12.259652,10.1801,2410.5849,284.6687,0.0224,245.7273,570.3292,1415.1352,90.4,IV,0.49,25.0,0,341.6025,327.369,370.0694
Zone_A,2025-08-24 19:37:12.259652,0.0,2430.32,628.0917,0.0,247.739,610.9034,1393.8105,90.4,IV,0.49,25.0,0,753.7101,722.3055,816.5192
Zone_B,2025-05-21 19:37:12.259652,0.6594,411.1475,50.168,0.0006,41.9111,90.8941,228.9073,97.1,IV,0.48,21.4,0,60.2016,57.6932,65.2184
Zone_B,2025-05-14 15:37:12.259652,3.9231,427.9878,40.716,0.0016,43.6277,105.1087,242.935,97.1,IV,0.48,21.4,0,48.8592,46.8234,52.9308
Zone_C,2025-05-13 15:37:12.259652,3.0693,381.979,36.2469,0.0097,38.9377,82.4314,219.1372,123.0,II,0.19,15.8,0,43.4963,41.684,47.121
Zone_C,2025-05-28 17:37:12.259652,0.0,381.5218,54.8895,0.0002,38.8911,81.1251,208.8282,123.0,II,0.19,15.8,0,65.8674,63.1229,71.3563
Zone_A,2025-04-09 09:37:12.259652,0.8058,247.3758,0.6985,0.0042,25.2167,15.14,15.14,90.4,IV,0.49,25.0,0,0.8383,0.8033,0.9081
Zone_C,2025-07-09 12:37:12.259652,0.0,2421.7858,295.7939,0.0077,246.8691,570.9103,1341.3758,123.0,II,0.19,15.8,0,354.9526,340.1629,384.532
Zone_A,2025-04-18 03:37:12.259652,0.0,361.7303,9.0329,0.0003,36.8736,102.8724,249.9104,90.4,IV,0.49,25.0,0,10.8395,10.3878,11.7428
Zone_D,2025-07-08 13:37:12.259652,6.6684,2439.3846,291.6542,0.0001,248.6631,591.1836,1381.5507,158.4,II,0.22,18.0,0,349.9851,335.4024,379.1505
Zone_D,2025-06-09 14:37:12.259652,0.0,1721.137,94.7459,0.0024,175.4472,565.5794,1384.7779,158.4,II,0.22,18.0,0,113.6951,108.9578,123.1697
Zone_B,2025-05-17 11:37:12.259652,0.1352,439.1646,44.5148,0.0004,44.767,121.6664,265.9553,97.1,IV,0.48,21.4,0,53.4178,51.192,57.8692
Zone_A,2025-04-13 08:37:12.259652,0.0,314.9811,4.0186,0.0009,32.1082,104.1316,146.6741,90.4,IV,0.49,25.0,0,4.8223,4.6214,5.2242
Zone_B,2025-04-20 03:37:12.259652,4.514,368.7274,10.7846,0.0004,37.5869,102.2476,226.4508,97.1,IV,0.48,21.4,0,12.9415,12.4023,14.02
Zone_A,2025-04-21 03:37:12.259652,0.0,372.2468,12.3132,0.0019,37.9456,93.0478,229.6784,90.4,IV,0.49,25.0,0,14.7758,14.1601,16.0071
Zone_B,2025-09-06 15:37:12.259652,0.0,2527.1031,739.1288,0.016,257.6048,599.1182,1414.0827,97.1,IV,0.48,21.4,0,886.9546,849.9981,960.8674
Zone_B,2025-07-18 01:37:12.259652,4.0404,2458.244,363.9621,0.0102,250.5855,564.6064,1404.1551,97.1,IV,0.48,21.4,0,436.7545,418.5564,473.1507
Zone_D,2025-09-24 04:37:12.259652,8.1601,2315.9418,852.8677,0.0175,236.0797,544.4703,1324.3172,158.4,II,0.22,18.0,0,1023.4413,980.7979,1108.728
Zone_D,2025-08-04 19:37:12.259652,2.5958,2415.6632,492.8926,0.0021,246.245,539.4186,1333.3369,158.4,II,0.22,18.0,0,591.4711,566.8264,640.7603
Zone_C,2025-08-28 16:37:12.259652,14.333,2466.3915,662.8182,0.0002,251.4161,577.4017,1346.2529,123.0,II,0.19,15.8,0,795.3819,762.241,861.6637
Zone_B,2025-04-22 11:37:12.259652,2.8063,383.3179,13.4286,0.0001,39.0742,108.8144,233.4577,97.1,IV,0.48,21.4,0,16.1144,15.4429,17.4572
Zone_B,2025-05-09 02:37:12.259652,0.0,399.1004,33.8754,0.002,40.683,93.3663,223.1211,97.1,IV,0.48,21.4,0,40.6505,38.9567,44.038
Zone_A,2025-04-22 07:37:12.259652,0.1135,380.6971,13.6359,0.0018,38.807,106.5735,227.3548,90.4,IV,0.49,25.0,0,16.3631,15.6813,17.7267
Zone_B,2025-08-08 21:37:12.259652,10.5109,2491.7134,523.2426,0.0021,253.9973,619.6488,1408.2867,97.1,IV,0.48,21.4,0,627.8911,601.729,680.2154
Zone_C,2025-04-11 16:37:12.259652,3.0505,250.7613,1.9337,0.0013,25.5618,104.4522,113.4574,123.0,II,0.19,15.8,0,2.3204,2.2238,2.5138
Zone_C,2025-06-30 22:37:12.259652,1.715,2439.1867,232.8134,0.0,248.6429,624.8178,1447.4812,123.0,II,0.19,15.8,0,279.3761,267.7354,302.6575
Zone_B,2025-08-16 23:37:12.259652,11.9666,2487.8562,583.9466,0.0035,253.6041,582.7676,1433.3235,97.1,IV,0.48,21.4,0,700.7359,671.5386,759.1306
Zone_D,2025-09-06 09:37:12.259652,6.5357,2306.9115,728.8798,0.0075,235.1592,559.7186,1326.8814,158.4,II,0.22,18.0,0,874.6558,838.2118,947.5438
Zone_A,2025-06-18 22:37:12.259652,10.3426,2242.8381,148.7792,0.0017,228.6277,628.8683,1433.5232,90.4,IV,0.49,25.0,0,178.535,171.096,193.4129
Zone_C,2025-04-27 13:37:12.259652,3.5269,372.4947,17.8109,0.0051,37.9709,93.2049,213.1471,123.0,II,0.19,15.8,0,21.373,20.4825,23.1541
Zone_B,2025-05-11 00:37:12.259652,3.7984,412.2379,36.1882,0.0135,42.0222,102.4707,227.0167,97.1,IV,0.48,21.4,0,43.4258,41.6164,47.0446
Zone_D,2025-06-16 05:37:12.259652,7.326,2095.0692,132.6631,0.0004,213.5647,586.3153,1300.1947,158.4,II,0.22,18.0,0,159.1958,152.5626,172.4621
Zone_D,2025-05-03 22:37:12.259652,3.0592,445.3387,27.6716,0.0023,45.3964,107.5925,280.9678,158.4,II,0.22,18.0,0,33.2059,31.8223,35.9731
Zone_B,2025-06-29 08:37:12.259652,8.4665,2468.3905,225.7551,0.002,251.6198,653.2943,1455.3022,97.1,IV,0.48,21.4,0,270.9061,259.6183,293.4816
Zone_C,2025-07-01 15:37:12.259652,8.1092,2400.6042,237.9436,0.0079,244.7099,587.2257,1423.6213,123.0,II,0.19,15.8,0,285.5324,273.6352,309.3267
Zone_C,2025-08-25 08:37:12.259652,21.7173,2481.3345,638.0354,0.0,252.9393,547.3225,1432.4001,123.0,II,0.19,15.8,0,765.6425,733.7408,829.4461
Zone_D,2025-07-26 01:37:12.259652,16.4085,2478.6425,420.9525,0.0082,252.6649,547.7316,1441.8064,158.4,II,0.22,18.0,0,505.1431,484.0954,547.2383
Zone_B,2025-07-27 21:37:12.259652,7.1038,2400.0615,436.0246,0.0057,244.6546,569.2007,1278.341,97.1,IV,0.48,21.4,0,523.2295,501.4282,566.8319
Zone_A,2025-07-31 11:37:12.259652,9.4123,2394.5394,454.3392,0.0012,244.0917,541.8178,1310.3898,90.4,IV,0.49,25.0,0,545.207,522.4901,590.6409
Zone_B,2025-09-20 00:37:12.259652,8.9719,2625.2009,839.0781,0.0002,267.6046,710.1979,1535.3108,97.1,IV,0.48,21.4,0,1006.8937,964.9398,1090.8015
Zone_A,2025-05-20 15:37:12.259652,1.9533,420.5715,47.8615,0.0072,42.8717,103.0547,245.9872,90.4,IV,0.49,25.0,0,57.4338,55.0407,62.22
Zone_D,2025-08-26 02:37:12.259652,14.0222,2418.9751,650.1101,0.0087,246.5826,573.961,1335.5371,158.4,II,0.22,18.0,0,780.1322,747.6266,845.1432
Zone_A,2025-08-23 09:37:12.259652,0.6548,2444.4527,617.6336,0.0028,249.1797,641.3458,1407.736,90.4,IV,0.49,25.0,0,741.1603,710.2786,802.9237
Zone_A,2025-04-19 15:37:12.259652,3.8736,351.9307,10.6517,0.0031,35.8747,80.8786,232.6869,90.4,IV,0.49,25.0,0,12.7821,12.2495,13.8472
Zone_D,2025-04-16 17:37:12.259652,0.6877,343.0727,6.9393,0.0023,34.9717,110.8576,243.8329,158.4,II,0.22,18.0,0,8.3272,7.9802,9.0211
Zone_B,2025-08-21 20:37:12.259652,4.9584,2497.4002,620.0177,0.0012,254.577,618.5994,1326.4426,97.1,IV,0.48,21.4,0,744.0212,713.0204,806.023
Zone_B,2025-09-23 23:37:12.259652,10.257,2551.0581,869.9759,0.0034,260.0467,568.2968,1496.7286,97.1,IV,0.48,21.4,0,1043.971,1000.4722,1130.9686
Zone_B,2025-09-19 03:37:12.259652,11.2091,2590.1283,832.2437,0.0018,264.0294,707.3343,1537.3804,97.1,IV,0.48,21.4,0,998.6925,957.0803,1081.9169
Zone_D,2025-08-22 21:37:12.259652,5.5076,2401.3827,626.6509,0.0055,244.7893,545.9264,1330.5411,158.4,II,0.22,18.0,0,751.981,720.6485,814.6461
Zone_A,2025-04-17 06:37:12.259652,2.0906,363.6005,8.0684,0.001,37.0643,107.6876,243.8252,90.4,IV,0.49,25.0,0,9.682,9.2786,10.4889
Zone_B,2025-05-16 04:37:12.259652,1.2937,447.9121,42.7526,0.0109,45.6587,125.5996,264.864,97.1,IV,0.48,21.4,0,51.3031,49.1654,55.5783
Zone_A,2025-09-06 04:37:12.259652,9.8525,2440.6885,718.7741,0.0001,248.796,574.3298,1385.0669,90.4,IV,0.49,25.0,0,862.5289,826.5902,934.4063
Zone_C,2025-08-19 07:37:12.259652,4.8655,2500.4974,592.0816,0.0038,254.8927,606.5424,1416.6775,123.0,II,0.19,15.8,0,710.4979,680.8939,769.7061
Zone_A,2025-08-07 22:37:12.259652,10.1302,2371.5582,508.0815,0.0044,241.7491,568.1184,1326.1623,90.4,IV,0.49,25.0,0,609.6978,584.2937,660.506
Zone_D,2025-05-09 06:37:12.259652,0.0,428.7441,34.7544,0.0036,43.7048,107.3238,222.1236,158.4,II,0.22,18.0,0,41.7053,39.9676,45.1807
Zone_B,2025-09-15 08:37:12.259652,12.9465,2450.1518,803.508,0.005,249.7606,633.4352,1337.8162,97.1,IV,0.48,21.4,0,964.2096,924.0342,1044.5604
Zone_A,2025-08-22 12:37:12.259652,5.3138,2440.2666,611.1703,0.0109,248.753,627.4046,1376.5068,90.4,IV,0.49,25.0,0,733.4043,702.8458,794.5213
Zone_A,2025-06-23 07:37:12.259652,12.6457,2192.0997,178.226,0.0006,223.4556,501.6411,1291.2132,90.4,IV,0.49,25.0,0,213.8712,204.9599,231.6938
Zone_B,2025-08-18 11:37:12.259652,8.9161,2469.3765,595.1047,0.0025,251.7203,550.8614,1390.6774,97.1,IV,0.48,21.4,0,714.1257,684.3704,773.6361
Zone_C,2025-05-03 16:37:12.259652,5.1741,382.391,24.8828,0.0022,38.9797,98.3887,227.8411,123.0,II,0.19,15.8,0,29.8593,28.6152,32.3476
Zone_A,2025-09-04 03:37:12.259652,2.976,2501.0785,703.6412,0.0,254.9519,611.1784,1421.0761,90.4,IV,0.49,25.0,0,844.3694,809.1874,914.7335
Zone_A,2025-05-12 20:37:12.259652,0.7786,399.8731,38.0308,0.0034,40.7618,99.2767,198.5962,90.4,IV,0.49,25.0,0,45.637,43.7354,49.44
Zone_C,2025-05-30 11:37:12.259652,1.3343,423.3718,57.0377,0.0009,43.1572,113.0896,240.8445,123.0,II,0.19,15.8,0,68.4453,65.5934,74.149
Zone_B,2025-05-06 17:37:12.259652,4.8958,401.1271,30.9601,0.0008,40.8896,89.1068,221.4076,97.1,IV,0.48,21.4,0,37.1522,35.6041,40.2482
Zone_B,2025-08-13 03:37:12.259652,6.1069,2495.3802,554.8727,0.0003,254.3711,629.2555,1409.0261,97.1,IV,0.48,21.4,0,665.8472,638.1036,721.3345
Zone_C,2025-08-09 12:37:12.259652,6.396,2467.5663,519.793,0.0048,251.5358,601.633,1386.9472,123.0,II,0.19,15.8,0,623.7516,597.762,675.7309
Zone_C,2025-07-04 04:37:12.259652,11.4773,2428.6445,256.7259,0.0046,247.5682,598.2403,1409.0707,123.0,II,0.19,15.8,0,308.0711,295.2348,333.7437
Zone_C,2025-05-05 13:37:12.259652,1.4195,371.2909,27.0171,0.0003,37.8482,84.2378,198.7659,123.0,II,0.19,15.8,0,32.4205,31.0697,35.1223
Zone_C,2025-05-18 12:37:12.259652,1.8111,422.1302,42.3379,0.0035,43.0306,99.0523,251.2113,123.0,II,0.19,15.8,0,50.8055,48.6886,55.0393
Zone_B,2025-08-28 20:37:12.259652,7.4092,2487.0245,673.0386,0.0002,253.5193,575.2303,1403.4237,97.1,IV,0.48,21.4,0,807.6463,773.9944,874.9502
Zone_B,2025-07-18 02:37:12.259652,7.8661,2457.7519,364.2712,0.0283,250.5354,570.4851,1399.8443,97.1,IV,0.48,21.4,0,437.1255,418.9119,473.5526
Zone_B,2025-04-30 15:37:12.259652,0.0,405.0439,23.4664,0.0,41.2889,91.2988,233.4052,97.1,IV,0.48,21.4,0,28.1597,26.9864,30.5063
Zone_D,2025-07-30 10:37:12.259652,3.5373,2451.628,453.2564,0.0,249.9111,629.7201,1324.3744,158.4,II,0.22,18.0,0,543.9077,521.2449,589.2334
Zone_C,2025-07-02 21:37:12.259652,9.062,2475.1525,247.1867,0.0002,252.3091,622.0548,1474.2375,123.0,II,0.19,15.8,0,296.624,284.2647,321.3427
Zone_A,2025-08-29 19:37:12.259652,15.0904,2441.9597,664.5028,0.0011,248.9256,602.3104,1349.2012,90.4,IV,0.49,25.0,0,797.4034,764.1783,863.8537
Zone_A,2025-04-12 18:37:12.259652,2.6571,293.9526,3.4679,0.0207,29.9646,90.9573,118.3124,90.4,IV,0.49,25.0,0,4.1614,3.988,4.5082
Zone_A,2025-05-07 21:37:12.259652,5.2782,400.4216,32.2313,0.0029,40.8177,79.1724,235.5027,90.4,IV,0.49,25.0,0,38.6775,37.0659,41.9006
Zone_A,2025-07-16 03:37:12.259652,1.7775,2494.9308,340.306,0.0194,254.3253,615.1182,1427.6815,90.4,IV,0.49,25.0,0,408.3671,391.3518,442.3977
Zone_D,2025-04-20 05:37:12.259652,0.0,355.0858,10.7002,0.0112,36.1963,91.6584,231.1867,158.4,II,0.22,18.0,0,12.8402,12.3052,13.9102
Zone_D,2025-09-26 20:37:12.259652,14.4033,2372.3373,871.4812,0.0008,241.8285,587.9335,1323.8081,158.4,II,0.22,18.0,0,1045.7774,1002.2034,1132.9255
Zone_A,2025-06-14 10:37:12.259652,12.4024,2119.3983,119.7122,0.0005,216.0447,686.831,1433.1438,90.4,IV,0.49,25.0,0,143.6547,137.6691,155.6259
Zone_A,2025-07-20 11:37:12.259652,2.8093,2441.8477,372.8264,0.0003,248.9141,556.0355,1378.2569,90.4,IV,0.49,25.0,0,447.3917,428.7504,484.6743
Zone_B,2025-05-19 09:37:12.259652,0.073,436.5662,47.0489,0.0,44.5022,89.7917,257.0592,97.1,IV,0.48,21.4,0,56.4587,54.1062,61.1635
Zone_C,2025-05-30 18:37:12.259652,0.0504,427.5325,57.4161,0.0055,43.5813,119.647,237.2111,123.0,II,0.19,15.8,0,68.8993,66.0285,74.6409
Zone_A,2025-10-02 06:37:12.259652,5.0321,2164.3783,911.3655,0.003,220.6298,401.4357,1136.3454,90.4,IV,0.49,25.0,0,1093.6386,1048.0703,1184.7752
Zone_A,2025-06-22 03:37:12.259652,0.0,2219.0126,170.4265,0.0,226.199,507.2276,1314.4139,90.4,IV,0.49,25.0,0,204.5118,195.9905,221.5545
Zone_D,2025-07-18 03:37:12.259652,8.6659,2420.8501,361.6162,0.0,246.7737,593.5638,1350.4956,158.4,II,0.22,18.0,0,433.9395,415.8587,470.1011
Zone_C,2025-08-03 05:37:12.259652,15.9532,2426.4541,473.508,0.0034,247.345,612.782,1364.0539,123.0,II,0.19,15.8,0,568.2096,544.5342,615.5604
